DATE,CU.Count,MA.Count,GDELT.Doc.Count,Pos.Tone,Neg.Tone,CU.Count.t1,MA.Count.t1,GDELT.Doc.Count.t1,Pos.Tone.t1,Neg.Tone.t1,CU.Count.t2,MA.Count.t2,GDELT.Doc.Count.t2,Pos.Tone.t2,Neg.Tone.t2,CU.Count.t3,MA.Count.t3,GDELT.Doc.Count.t3,Pos.Tone.t3,Neg.Tone.t3,CU.Count.t4,MA.Count.t4,GDELT.Doc.Count.t4,Pos.Tone.t4,Neg.Tone.t4,CU.Count.t5,MA.Count.t5,GDELT.Doc.Count.t5,Pos.Tone.t5,Neg.Tone.t5,CU.Count.t6,MA.Count.t6,GDELT.Doc.Count.t6,Pos.Tone.t6,Neg.Tone.t6,CU.Count.t7,MA.Count.t7,GDELT.Doc.Count.t7,Pos.Tone.t7,Neg.Tone.t7,CU.Count.t8,MA.Count.t8,GDELT.Doc.Count.t8,Pos.Tone.t8,Neg.Tone.t8,CU.Count.t9,MA.Count.t9,GDELT.Doc.Count.t9,Pos.Tone.t9,Neg.Tone.t9,CU.Count.t10,MA.Count.t10,GDELT.Doc.Count.t10,Pos.Tone.t10,Neg.Tone.t10,CU.Count.t11,MA.Count.t11,GDELT.Doc.Count.t11,Pos.Tone.t11,Neg.Tone.t11,CU.Count.t12,MA.Count.t12,GDELT.Doc.Count.t12,Pos.Tone.t12,Neg.Tone.t12,CU.Count.t13,MA.Count.t13,GDELT.Doc.Count.t13,Pos.Tone.t13,Neg.Tone.t13,CU.Count.t14,MA.Count.t14,GDELT.Doc.Count.t14,Pos.Tone.t14,Neg.Tone.t14,CU.Count.t15,MA.Count.t15,GDELT.Doc.Count.t15,Pos.Tone.t15,Neg.Tone.t15,CU.Count.t16,MA.Count.t16,GDELT.Doc.Count.t16,Pos.Tone.t16,Neg.Tone.t16,temp,prcp,is_weekend,is_holiday
2017-04-16,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,1,3,1,2.38095238095238,1.85185185185185,2,0,9,1.73666852289602,5.70197455728441,0,0,1,1.4,4.4,4,0,2,2.29979889650905,4.65410936199365,0,1,3,1.52617761763289,5.44989200529921,7,1,5,2.85550740285738,1.92455784609582,5,0,2,2.59800987580428,5.19508454286997,2,6,5,3.24084030225698,5.91893132497746,22.1,0,0,1
2017-04-17,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,1,3,1,2.38095238095238,1.85185185185185,2,0,9,1.73666852289602,5.70197455728441,0,0,1,1.4,4.4,4,0,2,2.29979889650905,4.65410936199365,0,1,3,1.52617761763289,5.44989200529921,7,1,5,2.85550740285738,1.92455784609582,5,0,2,2.59800987580428,5.19508454286997,23.7,0,0,1
2017-04-18,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,1,3,1,2.38095238095238,1.85185185185185,2,0,9,1.73666852289602,5.70197455728441,0,0,1,1.4,4.4,4,0,2,2.29979889650905,4.65410936199365,0,1,3,1.52617761763289,5.44989200529921,7,1,5,2.85550740285738,1.92455784609582,25.8,0,0,0
2017-04-19,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,1,3,1,2.38095238095238,1.85185185185185,2,0,9,1.73666852289602,5.70197455728441,0,0,1,1.4,4.4,4,0,2,2.29979889650905,4.65410936199365,0,1,3,1.52617761763289,5.44989200529921,22.9,0,0,0
2017-04-20,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,1,3,1,2.38095238095238,1.85185185185185,2,0,9,1.73666852289602,5.70197455728441,0,0,1,1.4,4.4,4,0,2,2.29979889650905,4.65410936199365,25.5,0,1,0
2017-04-21,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,1,3,1,2.38095238095238,1.85185185185185,2,0,9,1.73666852289602,5.70197455728441,0,0,1,1.4,4.4,30,0,1,0
2017-04-22,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,1,3,1,2.38095238095238,1.85185185185185,2,0,9,1.73666852289602,5.70197455728441,28.1,0,0,0
2017-04-23,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,1,3,1,2.38095238095238,1.85185185185185,20.1,0,0,0
2017-04-24,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,3,2,2,1.44153672933229,4.88132200575477,19,0,0,0
2017-04-25,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,5,7,10,2.6747694997835,5.22350308736798,20.3,0,0,0
2017-04-26,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,11,1,5,2.07501552050986,5.43157305621062,21.4,0,0,0
2017-04-27,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,4,0,4,2.14785108999689,6.67093288708,22.4,0,1,0
2017-04-28,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,2,0,6,1.41952884161416,6.55384927969786,23.9,0,1,0
2017-04-29,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,0,0,4,3.47682020569649,4.17043856739587,25.1,0,0,0
2017-04-30,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,3,3,0,,,25.5,0,0,0
2017-05-01,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,2,1,2,3.08801619942924,2.28302836998489,25.6,0,0,1
2017-05-02,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,1,4,1,2.10526315789474,5.78947368421053,23.6,0,0,0
2017-05-03,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,1,3,1,2.56849315068493,0.684931506849315,23.4,0,0,0
2017-05-04,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,0,1,4,2.195141313491,6.41433493742098,24.2,0,1,0
2017-05-05,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,1,1,2,3.4886783755562,3.21704405414813,24.4,0,1,0
2017-05-06,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,3,0,3,1.26290608562552,3.70122371713565,24.9,0,0,0
2017-05-07,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,3,0,3,3.64361357985598,4.02818646409573,26.1,0,0,0
2017-05-08,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,1,3,1,2.13991769547325,2.38683127572016,29.4,0,0,0
2017-05-09,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,4,1,2,1.12191188998418,6.83681696482902,31.8,0,0,0
2017-05-10,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,0,1,1,6.98151950718686,5.95482546201232,32.1,0,0,0
2017-05-11,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,2,1,2,4.48390759665681,3.29480091584297,24.1,0,1,0
2017-05-12,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,1,3,5,3.70403379536022,5.71577490375397,24.8,0,1,0
2017-05-13,2,1,3,2.49685404089026,3.86604307554153,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,3,0,9,2.24149842028742,5.62425870575724,27.7,0,0,0
2017-05-14,2,0,1,1.50300601202405,7.21442885771543,2,1,3,2.49685404089026,3.86604307554153,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,2,0,0,,,30.9,0,0,0
2017-05-15,0,3,2,2.85489806226099,5.9302670504197,2,0,1,1.50300601202405,7.21442885771543,2,1,3,2.49685404089026,3.86604307554153,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,2,0,1,1.88492063492063,6.74603174603175,30.2,0,0,0
2017-05-16,1,0,2,0.699447823776059,5.99476613712869,0,3,2,2.85489806226099,5.9302670504197,2,0,1,1.50300601202405,7.21442885771543,2,1,3,2.49685404089026,3.86604307554153,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,3,7,5,2.6833189632004,3.53739947684444,27.3,0,0,0
2017-05-17,3,5,3,2.32010118297659,3.60012043777124,1,0,2,0.699447823776059,5.99476613712869,0,3,2,2.85489806226099,5.9302670504197,2,0,1,1.50300601202405,7.21442885771543,2,1,3,2.49685404089026,3.86604307554153,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,2,2,8,2.331477200576,5.0560442211713,27.1,0,0,0
2017-05-18,3,2,1,2.69396551724138,2.58620689655172,3,5,3,2.32010118297659,3.60012043777124,1,0,2,0.699447823776059,5.99476613712869,0,3,2,2.85489806226099,5.9302670504197,2,0,1,1.50300601202405,7.21442885771543,2,1,3,2.49685404089026,3.86604307554153,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,1,2,2,3.05303915121655,5.03813047788236,26.9,0,1,0
2017-05-19,2,2,4,0.556206554965554,3.22453026287572,3,2,1,2.69396551724138,2.58620689655172,3,5,3,2.32010118297659,3.60012043777124,1,0,2,0.699447823776059,5.99476613712869,0,3,2,2.85489806226099,5.9302670504197,2,0,1,1.50300601202405,7.21442885771543,2,1,3,2.49685404089026,3.86604307554153,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,2,2,2,1.91129240651187,4.83191209223917,25,0,1,0
2017-05-20,3,3,1,1.80878552971576,6.89061154177433,2,2,4,0.556206554965554,3.22453026287572,3,2,1,2.69396551724138,2.58620689655172,3,5,3,2.32010118297659,3.60012043777124,1,0,2,0.699447823776059,5.99476613712869,0,3,2,2.85489806226099,5.9302670504197,2,0,1,1.50300601202405,7.21442885771543,2,1,3,2.49685404089026,3.86604307554153,2,2,5,1.62456826277565,5.45011217040655,0,2,2,2.44418866444897,4.86573658314466,0,2,1,1.79487179487179,5.64102564102564,0,0,3,1.87262269735096,4.23040425757817,2,2,0,,,4,0,1,0.938967136150235,2.8169014084507,4,1,2,4.04737116085372,2.52906472323443,1,1,2,1.79645721925134,3.73774509803922,2,0,4,1.77097562062924,4.48934716051201,24,0,0,0
