DATE,CU.Count,CU.mavg.2day,CU.mavg.3day,CU.mavg.5day,CU.mavg.8day,MA.Count,MA.mavg.2day,MA.mavg.3day,MA.mavg.5day,MA.mavg.8day,GDELT.Doc.Count,Tone,SD1.Tone,SD2.Tone,SD3.Tone,Pos.Tone,Neg.Tone,SD1.Neg.Tone,SD2.Neg.Tone,SD3.Neg.Tone,Polarity,SD1.Polarity,SD2.Polarity,SD3.Polarity,Active.Refs,Self.Ref,Word.Count
2017-03-14,3,6.5,5.66666666666667,4.8,5.875,1,5.5,4,4.2,3.625,4,-2.09022578578174,FALSE,FALSE,FALSE,2.33265938548782,4.42288517126956,FALSE,FALSE,FALSE,6.75554455675738,FALSE,FALSE,FALSE,18.961451309517,0.106232294617564,575.5
2017-03-15,5,4,6,5.2,4.125,10,5.5,6,5,3.5,7,-2.46462668842674,FALSE,FALSE,FALSE,2.3094217426476,4.77404843107435,FALSE,FALSE,FALSE,7.08347017372195,FALSE,FALSE,FALSE,18.9873319460532,0.488799468206727,461
2017-03-16,5,5,4.33333333333333,5.4,4.625,1,4,3.33333333333333,3.2,2.5,5,-4.04266929638968,FALSE,FALSE,FALSE,1.78261565329756,5.82528494968725,FALSE,FALSE,FALSE,7.60790060298481,FALSE,FALSE,FALSE,19.4230029188742,0.270404949694825,591.8
2017-03-17,1,3,3.66666666666667,4.8,4.375,7,4.5,4.66666666666667,3.4,3.25,5,-5.8039859298865,FALSE,FALSE,FALSE,1.68595660897166,7.48994253885815,TRUE,FALSE,FALSE,9.17589914782983,TRUE,FALSE,FALSE,18.3335945819041,0.185084263609549,836.4
2017-03-18,40,20.5,15.3333333333333,10.8,9,2,3.5,2.66666666666667,2,2.5,3,0.3533013575212,TRUE,FALSE,FALSE,3.47271656191411,3.11941520439291,FALSE,FALSE,FALSE,6.59213176630703,FALSE,FALSE,FALSE,19.3604064708399,0.274698747696886,806.333333333333
2017-03-19,7,23.5,16,11.6,9.375,5,3,2.66666666666667,2,2.375,3,-6.01907206797292,FALSE,FALSE,FALSE,0.591693508370667,6.61076557634361,TRUE,FALSE,FALSE,7.20245908471427,FALSE,FALSE,FALSE,20.9613931115706,0,203.666666666667
2017-03-20,3,5,16.6666666666667,11.2,9.25,1,1.5,1,2.4,2.875,3,-4.01898366402613,FALSE,FALSE,FALSE,2.57233009329028,6.59131375731641,TRUE,FALSE,FALSE,9.16364385060671,TRUE,FALSE,FALSE,21.5634259297928,0.0754716981132077,731.333333333333
2017-03-21,6,4.5,5.33333333333333,11.4,8.75,2,1,1.33333333333333,2.4,2.875,2,1.99264797446333,TRUE,FALSE,FALSE,3.94648913964164,1.9538411651783,FALSE,FALSE,FALSE,5.90033030481994,FALSE,FALSE,FALSE,21.3809799166285,0.235183443085607,1346.5
2017-03-22,9,7.5,6,13,9.5,0,1,3,2.2,3.625,0,,,,,,,,,,,,,,,,
2017-03-23,4,6.5,6.33333333333333,5.8,9.375,2,4.5,3.33333333333333,4,3.75,3,-4.75900529415763,FALSE,FALSE,FALSE,2.13918421774729,6.89818951190493,TRUE,FALSE,FALSE,9.03737372965223,TRUE,FALSE,FALSE,18.873993303537,0.45673875246635,1012
2017-03-24,7,5.5,6.66666666666667,5.8,9.625,7,4,3,3.8,4.25,2,-3.62838354488454,FALSE,FALSE,FALSE,1.73130448080747,5.359688025692,FALSE,FALSE,FALSE,7.09099250649946,FALSE,FALSE,FALSE,18.5634653616761,0.397614314115308,1008
2017-03-25,5,6,5.33333333333333,6.2,10.125,1,1,3.66666666666667,4,3.375,1,2.30696798493409,TRUE,TRUE,FALSE,2.96610169491525,0.659133709981168,FALSE,FALSE,FALSE,3.62523540489642,FALSE,FALSE,FALSE,17.7966101694915,0.423728813559322,1862
2017-03-26,9,7,7,6.8,6.25,1,5,3.66666666666667,4,3.375,2,-2.46434891225149,FALSE,FALSE,FALSE,2.33447202324063,4.79882093549211,FALSE,FALSE,FALSE,7.13329295873274,FALSE,FALSE,FALSE,17.8189199163489,0.3382949932341,466.5
2017-03-27,6,7.5,6.66666666666667,6.2,6.125,9,5,6,5,3.375,0,,,,,,,,,,,,,,,,
2017-03-28,4,5,6.33333333333333,6.2,6.25,1,4.5,3.33333333333333,3.2,2.25,3,-2.15616992124028,FALSE,FALSE,FALSE,2.20587764967561,4.36204757091589,FALSE,FALSE,FALSE,6.56792522059149,FALSE,FALSE,FALSE,21.0474429416441,0.824212102840331,679.333333333333
2017-03-29,4,4,4.66666666666667,5.6,6,8,4.5,5,3.2,2.125,1,-2.04280155642023,FALSE,FALSE,FALSE,1.16731517509728,3.21011673151751,FALSE,FALSE,FALSE,4.37743190661479,FALSE,FALSE,FALSE,23.2490272373541,0.194552529182879,958
2017-03-30,2,3,3.33333333333333,5,5.125,1,3.5,2.33333333333333,1.8,1.125,1,0.593119810201661,TRUE,FALSE,FALSE,4.50771055753262,3.91459074733096,FALSE,FALSE,FALSE,8.42230130486358,FALSE,FALSE,FALSE,23.8434163701068,1.66073546856465,751
2017-03-31,2,2,2.66666666666667,3.6,4.875,6,3,2.33333333333333,1.6,1.375,5,-2.67809102272047,FALSE,FALSE,FALSE,3.24084030225698,5.91893132497746,FALSE,FALSE,FALSE,9.15977162723442,TRUE,FALSE,FALSE,19.2473649822906,0.0675675675675676,389.8
2017-04-01,5,3.5,3,3.4,4.625,0,0.5,0.666666666666667,0.4,0.875,2,-2.59707466706569,FALSE,FALSE,FALSE,2.59800987580428,5.19508454286997,FALSE,FALSE,FALSE,7.79309441867425,FALSE,FALSE,FALSE,17.5837947029777,1.06894358820889,307.5
2017-04-02,7,6,4.66666666666667,4,4.875,1,1,0.666666666666667,0.4,1.75,5,0.930949556761558,TRUE,FALSE,FALSE,2.85550740285738,1.92455784609582,FALSE,FALSE,FALSE,4.7800652489532,FALSE,FALSE,FALSE,18.5680202881345,0.19463158686977,663.8
2017-04-03,0,3.5,4,3.2,3.75,1,0.5,0.333333333333333,0.8,1.75,3,-3.92371438766632,FALSE,FALSE,FALSE,1.52617761763289,5.44989200529921,FALSE,FALSE,FALSE,6.9760696229321,FALSE,FALSE,FALSE,19.3616975103401,0.0965720313739897,1129
2017-04-04,4,2,3.66666666666667,3.6,3.5,0,0,0,1,1.625,2,-2.3543104654846,FALSE,FALSE,FALSE,2.29979889650905,4.65410936199365,FALSE,FALSE,FALSE,6.9539082585027,FALSE,FALSE,FALSE,17.839095107955,0.055432372505543,706
2017-04-05,0,2,1.33333333333333,3.2,3,0,0,1,2.4,1.625,1,-3,FALSE,FALSE,FALSE,1.4,4.4,FALSE,FALSE,FALSE,5.8,FALSE,FALSE,FALSE,17.2,0,458
2017-04-06,2,1,2,2.6,2.75,0,1.5,1.66666666666667,2.6,1.625,9,-3.96530603438839,FALSE,FALSE,FALSE,1.73666852289602,5.70197455728441,FALSE,FALSE,FALSE,7.43864308018044,FALSE,FALSE,FALSE,19.0919543658535,0.14620320529643,849.555555555556
2017-04-07,1,1.5,1,1.4,2.625,3,2.5,4,2.6,2,1,0.529100529100529,TRUE,FALSE,FALSE,2.38095238095238,1.85185185185185,FALSE,FALSE,FALSE,4.23280423280423,FALSE,FALSE,FALSE,15.3439153439153,0,357
2017-04-08,3,2,2,2,2.75,2,4.5,3.33333333333333,2,1.75,2,-3.43978527642249,FALSE,FALSE,FALSE,1.44153672933229,4.88132200575477,FALSE,FALSE,FALSE,6.32285873508706,FALSE,FALSE,FALSE,18.6202759106987,0.134770889487871,440.5
2017-04-09,5,4,3,2.2,2.75,7,4,2.66666666666667,1.6,2,10,-2.54873358758448,FALSE,FALSE,FALSE,2.6747694997835,5.22350308736798,FALSE,FALSE,FALSE,7.89827258715148,FALSE,FALSE,FALSE,18.6135486301978,0.1616936457645,1062.6
2017-04-10,11,8,6.33333333333333,4.4,3.25,1,0.5,0.333333333333333,0.8,1.5,5,-3.35655753570077,FALSE,FALSE,FALSE,2.07501552050986,5.43157305621062,FALSE,FALSE,FALSE,7.50658857672049,FALSE,FALSE,FALSE,19.6970857989018,0.557583175474231,575.4
2017-04-11,4,7.5,6.66666666666667,4.8,3.75,0,0,0,0.8,1.5,4,-4.52308179708311,FALSE,FALSE,FALSE,2.14785108999689,6.67093288708,TRUE,FALSE,FALSE,8.81878397707689,TRUE,FALSE,FALSE,19.4438368942251,0.299115015510928,746
2017-04-12,2,3,5.66666666666667,5,3.5,0,0,1,1.6,1.625,6,-5.13432043808369,FALSE,FALSE,FALSE,1.41952884161416,6.55384927969786,TRUE,FALSE,FALSE,7.97337812131202,FALSE,FALSE,FALSE,18.7190291321495,0.0248385494287133,461.5
2017-04-13,0,1,2,4.4,3.5,0,1.5,1.33333333333333,2.2,1.625,4,-0.693618361699377,FALSE,FALSE,FALSE,3.47682020569649,4.17043856739587,FALSE,FALSE,FALSE,7.64725877309236,FALSE,FALSE,FALSE,17.4538786168146,0.374583198881359,533.25
2017-04-14,3,1.5,1.66666666666667,4,3.625,3,2,2.66666666666667,2.4,1.625,0,,,,,,,,,,,,,,,,
2017-04-15,2,2.5,1.66666666666667,2.2,3.75,1,2.5,2.66666666666667,2,1.625,2,0.804987829444351,TRUE,FALSE,FALSE,3.08801619942924,2.28302836998489,FALSE,FALSE,FALSE,5.37104456941414,FALSE,FALSE,FALSE,21.6231954003693,0.93167701863354,618
2017-04-16,1,1.5,2,1.6,3.5,4,3.5,2.66666666666667,1.8,1.625,1,-3.68421052631579,FALSE,FALSE,FALSE,2.10526315789474,5.78947368421053,FALSE,FALSE,FALSE,7.89473684210526,FALSE,FALSE,FALSE,21.5789473684211,0.131578947368421,702
2017-04-17,1,1,1.33333333333333,1.4,3,3,2,1.66666666666667,1,1.25,1,1.88356164383562,TRUE,FALSE,FALSE,2.56849315068493,0.684931506849315,FALSE,FALSE,FALSE,3.25342465753425,FALSE,FALSE,FALSE,19.3493150684932,0.342465753424658,545
2017-04-18,0,0.5,0.666666666666667,1.4,1.625,1,1,0.666666666666667,1,1,4,-4.21919362392999,FALSE,FALSE,FALSE,2.195141313491,6.41433493742098,TRUE,FALSE,FALSE,8.60947625091198,FALSE,FALSE,FALSE,18.8713779131214,0.268981930114576,347.75
2017-04-19,1,0.5,0.666666666666667,1,1.25,1,0.5,0.333333333333333,1,1.25,2,0.271634321408079,TRUE,FALSE,FALSE,3.4886783755562,3.21704405414813,FALSE,FALSE,FALSE,6.70572242970433,FALSE,FALSE,FALSE,18.7679325688376,0,447.5
2017-04-20,3,2,1.33333333333333,1.2,1.375,0,0,1,1,1.125,3,-2.43831763151013,FALSE,FALSE,FALSE,1.26290608562552,3.70122371713565,FALSE,FALSE,FALSE,4.96412980276117,FALSE,FALSE,FALSE,18.1373595460834,0.42016806722689,631
2017-04-21,3,3,2.33333333333333,1.6,1.75,0,1.5,1.33333333333333,1.2,1.125,3,-0.384572884239745,FALSE,FALSE,FALSE,3.64361357985598,4.02818646409573,FALSE,FALSE,FALSE,7.67180004395171,FALSE,FALSE,FALSE,18.6405868243153,0.204750204750205,841
2017-04-22,1,2,2.33333333333333,1.6,1.5,3,2,1.66666666666667,1.8,1.125,1,-0.246913580246914,FALSE,FALSE,FALSE,2.13991769547325,2.38683127572016,FALSE,FALSE,FALSE,4.52674897119342,FALSE,FALSE,FALSE,18.1069958847737,0.0823045267489712,1142
2017-04-23,4,2.5,2.66666666666667,2.4,1.75,1,1,1,1.2,1.625,2,-5.71490507484484,FALSE,FALSE,FALSE,1.12191188998418,6.83681696482902,TRUE,FALSE,FALSE,7.95872885481319,FALSE,FALSE,FALSE,18.9793263964951,0.91540404040404,861
2017-04-24,0,2,1.66666666666667,2.2,1.625,1,1,1.66666666666667,1,1.75,1,1.02669404517454,TRUE,FALSE,FALSE,6.98151950718686,5.95482546201232,FALSE,FALSE,FALSE,12.9363449691992,TRUE,TRUE,TRUE,20.5338809034908,0.616016427104723,464
2017-04-25,2,1,2,2,1.75,1,2,1.33333333333333,0.8,1.875,2,1.18910668081383,TRUE,FALSE,FALSE,4.48390759665681,3.29480091584297,FALSE,FALSE,FALSE,7.77870851249977,FALSE,FALSE,FALSE,18.9318888330448,0.131233595800525,589.5
2017-04-26,1,1.5,1,1.6,1.875,3,1.5,1,2,2,5,-2.01174110839375,FALSE,FALSE,FALSE,3.70403379536022,5.71577490375397,FALSE,FALSE,FALSE,9.41980869911418,TRUE,FALSE,FALSE,19.2329111679833,0.75388248367829,575
2017-04-27,3,2,2,2,2.125,0,0,0,1.8,1.625,9,-3.38276028546982,FALSE,FALSE,FALSE,2.24149842028742,5.62425870575724,FALSE,FALSE,FALSE,7.86575712604465,FALSE,FALSE,FALSE,18.6082219496588,0.579503843055842,506.888888888889
2017-04-28,2,2.5,2,1.6,2,0,0,2.33333333333333,2.2,1.75,0,,,,,,,,,,,,,,,,
2017-04-29,2,2,2.33333333333333,2,1.875,0,3.5,3,2.6,1.875,1,-4.86111111111111,FALSE,FALSE,FALSE,1.88492063492063,6.74603174603175,TRUE,FALSE,FALSE,8.63095238095238,FALSE,FALSE,FALSE,19.5436507936508,0.595238095238095,919
2017-04-30,3,2.5,2.33333333333333,2.2,2.125,7,4.5,3.66666666666667,2.6,1.875,5,-0.854080513644034,FALSE,FALSE,FALSE,2.6833189632004,3.53739947684444,FALSE,FALSE,FALSE,6.22071844004484,FALSE,FALSE,FALSE,21.1031752179204,0.931282126821857,1049.2
2017-05-01,2,2.5,2.33333333333333,2.4,1.875,2,2,2,1.4,1.25,8,-2.7245670205953,FALSE,FALSE,FALSE,2.331477200576,5.0560442211713,FALSE,FALSE,FALSE,7.3875214217473,FALSE,FALSE,FALSE,18.8325064077064,0.480814681006832,644.5
2017-05-02,1,1.5,2,2,2,2,2,1.33333333333333,1.2,1,2,-1.98509132666582,FALSE,FALSE,FALSE,3.05303915121655,5.03813047788236,FALSE,FALSE,FALSE,8.0911696290989,FALSE,FALSE,FALSE,16.3310333997468,0.685857862141391,997
2017-05-03,2,1.5,1.66666666666667,2,2,2,1,1,0.8,1,2,-2.9206196857273,FALSE,FALSE,FALSE,1.91129240651187,4.83191209223917,FALSE,FALSE,FALSE,6.74320449875104,FALSE,FALSE,FALSE,18.9688003740756,0.0950570342205325,618.5
2017-05-04,2,2,1.66666666666667,2,2.125,0,0.5,0.666666666666667,0.8,1,4,-2.71837153988277,FALSE,FALSE,FALSE,1.77097562062924,4.48934716051201,FALSE,FALSE,FALSE,6.26032278114125,FALSE,FALSE,FALSE,18.9390013420262,0.326108991699558,795.75
2017-05-05,1,1.5,1.66666666666667,1.6,1.875,1,1,0.666666666666667,0.8,1.25,2,-1.94128787878788,FALSE,FALSE,FALSE,1.79645721925134,3.73774509803922,FALSE,FALSE,FALSE,5.53420231729055,FALSE,FALSE,FALSE,19.4261085115865,0.213764483065954,911
2017-05-06,4,2.5,2.33333333333333,2,2.125,1,0.5,1,1,1.25,2,1.5183064376193,TRUE,FALSE,FALSE,4.04737116085372,2.52906472323443,FALSE,FALSE,FALSE,6.57643588408815,FALSE,FALSE,FALSE,17.7786453814564,0.457516339869281,457
2017-05-07,4,4,3,2.6,2.375,0,1,0.666666666666667,1.2,1.125,1,-1.87793427230047,FALSE,FALSE,FALSE,0.938967136150235,2.8169014084507,FALSE,FALSE,FALSE,3.75586854460094,FALSE,FALSE,FALSE,12.2065727699531,0,199
2017-05-08,2,3,3.33333333333333,2.6,2.25,2,1,1.33333333333333,1.6,1.5,0,,,,,,,,,,,,,,,,
2017-05-09,0,1,2,2.2,2,0,1,1.33333333333333,1.4,1.25,3,-2.35778156022721,FALSE,FALSE,FALSE,1.87262269735096,4.23040425757817,FALSE,FALSE,FALSE,6.10302695492913,FALSE,FALSE,FALSE,18.5459700323831,0.348901098901099,586.666666666667
2017-05-10,0,0,0.666666666666667,2,1.875,2,2,2,1.4,1.875,1,-3.84615384615385,FALSE,FALSE,FALSE,1.79487179487179,5.64102564102564,FALSE,FALSE,FALSE,7.43589743589744,FALSE,FALSE,FALSE,18.2051282051282,0,356
2017-05-11,0,0,0,1.2,1.625,2,2,1.66666666666667,1.6,1.875,2,-2.42154791869569,FALSE,FALSE,FALSE,2.44418866444897,4.86573658314466,FALSE,FALSE,FALSE,7.30992524759363,FALSE,FALSE,FALSE,20.6157903391053,0.0578034682080925,798
2017-05-12,2,1,0.666666666666667,0.8,1.625,2,1.5,1,1.2,1.875,5,-3.8255439076309,FALSE,FALSE,FALSE,1.62456826277565,5.45011217040655,FALSE,FALSE,FALSE,7.07468043318221,FALSE,FALSE,FALSE,20.1304714877107,0.140659340659341,412.4
2017-05-13,2,2,1.33333333333333,0.8,1.75,1,0.5,1.33333333333333,1.8,2,3,-1.36918903465127,FALSE,FALSE,FALSE,2.49685404089026,3.86604307554153,FALSE,FALSE,FALSE,6.36289711643179,FALSE,FALSE,FALSE,18.4556074703754,0.400283392211254,1344
2017-05-14,2,2,2,1.2,1.5,0,1.5,1,2,2,1,-5.71142284569138,FALSE,FALSE,FALSE,1.50300601202405,7.21442885771543,TRUE,FALSE,FALSE,8.71743486973948,FALSE,FALSE,FALSE,18.7374749498998,0.30060120240481,899
2017-05-15,0,1,1.33333333333333,1.2,1,3,1.5,2.66666666666667,2.4,2.125,2,-3.07536898815871,FALSE,FALSE,FALSE,2.85489806226099,5.9302670504197,FALSE,FALSE,FALSE,8.78516511268069,FALSE,FALSE,FALSE,20.5294509071377,0,479
2017-05-16,1,0.5,1,1.4,0.875,0,2.5,2.33333333333333,2.4,1.875,2,-5.29531831335263,FALSE,FALSE,FALSE,0.699447823776059,5.99476613712869,FALSE,FALSE,FALSE,6.69421396090474,FALSE,FALSE,FALSE,15.7647050138782,0,493
2017-05-17,3,2,1.33333333333333,1.6,1.25,5,3.5,3,2.6,2.75,3,-1.28001925479465,FALSE,FALSE,FALSE,2.32010118297659,3.60012043777124,FALSE,FALSE,FALSE,5.92022162074783,FALSE,FALSE,FALSE,18.4347888245545,1.18064188269961,1202.33333333333
2017-05-18,3,3,2.33333333333333,1.8,1.625,2,2,2.33333333333333,1.8,2.125,1,0.107758620689655,TRUE,FALSE,FALSE,2.69396551724138,2.58620689655172,FALSE,FALSE,FALSE,5.2801724137931,FALSE,FALSE,FALSE,20.7974137931034,0.969827586206897,862
2017-05-19,2,2.5,2.66666666666667,1.8,1.875,2,2.5,2,1.6,1.875,4,-2.66832370791017,FALSE,FALSE,FALSE,0.556206554965554,3.22453026287572,FALSE,FALSE,FALSE,3.78073681784128,FALSE,FALSE,FALSE,22.5799911469582,0.114155251141553,372.5
2017-05-20,3,2.5,2.66666666666667,2.4,2,3,2,1.66666666666667,2.6,1.625,1,-5.08182601205857,FALSE,FALSE,FALSE,1.80878552971576,6.89061154177433,TRUE,FALSE,FALSE,8.6993970714901,FALSE,FALSE,FALSE,17.4849267872524,0,1070
2017-05-21,5,4,3.33333333333333,3.2,2.375,1,1,1,2,1.625,4,-3.99405601926033,FALSE,FALSE,FALSE,1.76486323628501,5.75891925554534,FALSE,FALSE,FALSE,7.52378249183035,FALSE,FALSE,FALSE,21.1106542304971,0.512491365280685,1477
2017-05-22,3,4,3.66666666666667,3.2,2.5,1,1,3,1.8,1.75,5,-1.40433590028504,FALSE,FALSE,FALSE,1.93091297757714,3.33524887786219,FALSE,FALSE,FALSE,5.26616185543933,FALSE,FALSE,FALSE,18.0082454546184,0.105467893929432,440.2
2017-05-23,1,2,3,2.8,2.625,1,4,2.66666666666667,1.6,1.625,5,-2.90443239160458,FALSE,FALSE,FALSE,1.62037674304168,4.52480913464625,FALSE,FALSE,FALSE,6.14518587768793,FALSE,FALSE,FALSE,16.7227551903586,0,447.6
2017-05-24,4,2.5,2.66666666666667,3.2,3,7,3.5,2.33333333333333,2,2,10,-2.45012000810655,FALSE,FALSE,FALSE,1.90867437378573,4.35879438189227,FALSE,FALSE,FALSE,6.267468755678,FALSE,FALSE,FALSE,19.8134397554718,0.0613964875935778,562.5
2017-05-25,0,2,1.66666666666667,2.6,2.625,0,0,0,1,1.125,2,-1.43411266502971,FALSE,FALSE,FALSE,1.96048776437375,3.39460042940347,FALSE,FALSE,FALSE,5.35508819377721,FALSE,FALSE,FALSE,17.9436081752726,0,642
2017-05-26,4,2,2.66666666666667,2.4,2.75,0,0,1,1,1.625,2,-5.92566827697263,FALSE,FALSE,FALSE,0.561545893719807,6.48721417069243,TRUE,FALSE,FALSE,7.04876006441224,FALSE,FALSE,FALSE,20.7808051529791,0.4,576.5
2017-05-27,4,4,2.66666666666667,2.6,3,0,1.5,1.66666666666667,1.8,1.625,2,-2.49944740108479,FALSE,FALSE,FALSE,1.49626783194192,3.99571523302671,FALSE,FALSE,FALSE,5.49198306496863,FALSE,FALSE,FALSE,24.1738646217673,0.364077669902913,456.5
2017-05-28,5,4.5,4.33333333333333,3.4,3.25,3,2.5,1.66666666666667,1.8,1.625,6,-3.73472728962667,FALSE,FALSE,FALSE,2.24145751970448,5.97618480933116,FALSE,FALSE,FALSE,8.21764232903565,FALSE,FALSE,FALSE,19.3559274732399,0.146198830409357,750.5
2017-05-29,0,2.5,3,2.6,2.625,2,1,2,2,1.5,1,-2.16867469879518,FALSE,FALSE,FALSE,1.04417670682731,3.21285140562249,FALSE,FALSE,FALSE,4.2570281124498,FALSE,FALSE,FALSE,18.0722891566265,0.240963855421687,1103
2017-05-30,1,0.5,2,2.8,2.375,0,2,1.33333333333333,1.6,1.5,1,1.20724346076459,TRUE,FALSE,FALSE,4.42655935613682,3.21931589537223,FALSE,FALSE,FALSE,7.64587525150905,FALSE,FALSE,FALSE,24.748490945674,1.00603621730382,463
2017-05-31,1,1,0.666666666666667,2.2,2.375,4,2,2.66666666666667,1.6,1.5,6,-3.63504749755105,FALSE,FALSE,FALSE,1.57483856999219,5.20988606754324,FALSE,FALSE,FALSE,6.78472463753543,FALSE,FALSE,FALSE,19.4539233975203,0.51624108486489,703.166666666667
2017-06-01,5,3,2.33333333333333,2.4,2.5,0,2,1.33333333333333,1.2,1,1,-7.39644970414201,FALSE,FALSE,FALSE,0.591715976331361,7.98816568047337,TRUE,FALSE,FALSE,8.57988165680473,FALSE,FALSE,FALSE,24.5562130177515,0,323
2017-06-02,1,3,2.33333333333333,1.6,2.625,4,2,1.33333333333333,1.6,1,4,-2.81547274310378,FALSE,FALSE,FALSE,2.21463820811492,5.03011095121869,FALSE,FALSE,FALSE,7.24474915933362,FALSE,FALSE,FALSE,17.9029615145194,0.202358298219383,577.75
2017-06-03,3,2,3,2.2,2.5,0,0,0.666666666666667,0.8,0.5,2,-2.43020088525707,FALSE,FALSE,FALSE,0.912212007717624,3.34241289297469,FALSE,FALSE,FALSE,4.25462490069232,FALSE,FALSE,FALSE,18.6414708886619,0,270.5
2017-06-04,0,1.5,1.33333333333333,2,2,0,1,1.33333333333333,0.8,0.75,2,-5.12820512820515,FALSE,FALSE,FALSE,1.90770460554634,7.03590973375147,TRUE,FALSE,FALSE,8.94361433929778,TRUE,FALSE,FALSE,20.3467994834901,0.119904076738609,502.5
2017-06-05,0,0,1,1.8,1.375,2,2,1.33333333333333,0.8,1.25,9,-2.98967956296656,FALSE,FALSE,FALSE,1.72801674655167,4.71769630951823,FALSE,FALSE,FALSE,6.44571305606989,FALSE,FALSE,FALSE,18.8343082253197,0.261126601635525,662.333333333333
2017-06-06,5,2.5,1.66666666666667,1.8,2,2,1,0.666666666666667,0.4,1,4,-5.43453322523472,FALSE,FALSE,FALSE,2.10351005770247,7.53804328293719,TRUE,FALSE,FALSE,9.64155334063964,TRUE,FALSE,FALSE,19.818560529695,0.50406797620293,395.75
2017-06-07,0,2.5,1.66666666666667,1.6,1.875,0,0,0,0.4,0.75,6,-1.57154916644589,FALSE,FALSE,FALSE,2.76494062527726,4.33648979172315,FALSE,FALSE,FALSE,7.10143041700041,FALSE,FALSE,FALSE,17.967927625019,0.518949260919965,719.666666666667
2017-06-08,5,2.5,3.33333333333333,2,2.375,0,0,0,1.2,0.875,2,1.4515750787839,TRUE,FALSE,FALSE,2.405226811459,0.953651732675103,FALSE,FALSE,FALSE,3.3588785441341,FALSE,FALSE,FALSE,17.6659083556291,0.213371266002845,2094
2017-06-09,0,2.5,1.66666666666667,2,1.75,0,0,0.666666666666667,1.2,1,0,,,,,,,,,,,,,,,,
2017-06-10,0,0,1.66666666666667,2,1.625,0,1,2,1.2,1.125,0,,,,,,,,,,,,,,,,
2017-06-11,2,1,0.666666666666667,1.4,1.5,2,3,2,1.4,1.125,9,-2.38593654313358,FALSE,FALSE,FALSE,2.02291200194319,4.40884854507677,FALSE,FALSE,FALSE,6.43176054701997,FALSE,FALSE,FALSE,19.2290774609095,0.16944698313577,984
2017-06-12,2,2,1.33333333333333,1.8,1.75,4,2,1.33333333333333,1.2,1.25,4,-2.39242012301542,FALSE,FALSE,FALSE,2.1988263520263,4.59124647504172,FALSE,FALSE,FALSE,6.79007282706802,FALSE,FALSE,FALSE,21.668793897036,0.221685604056904,560.25
2017-06-13,4,3,2.66666666666667,1.6,2.25,0,0,0.333333333333333,0.6,1.625,4,-0.254154820544562,FALSE,FALSE,FALSE,3.27357450797749,3.52772932852205,FALSE,FALSE,FALSE,6.80130383649953,FALSE,FALSE,FALSE,19.5095581500883,0.563046237893927,667.75
2017-06-14,7,5.5,4.33333333333333,3,2.5,0,0.5,0.666666666666667,0.6,1.625,6,-2.29962918639473,FALSE,FALSE,FALSE,3.59961971869744,5.89924890509217,FALSE,FALSE,FALSE,9.49886862378962,TRUE,FALSE,FALSE,18.3467912211737,0.222031574720646,651
2017-06-15,4,5.5,5,3.8,3,1,1,1,1.2,2.125,0,,,,,,,,,,,,,,,,
2017-06-16,9,6.5,6.66666666666667,5.2,3.5,1,1,0.666666666666667,2.4,2.25,1,-3.43137254901961,FALSE,FALSE,FALSE,4.41176470588235,7.84313725490196,TRUE,FALSE,FALSE,12.2549019607843,TRUE,TRUE,FALSE,16.6666666666667,0,188
2017-06-17,1,5,4.66666666666667,5,3.625,1,0.5,1.33333333333333,2.2,2.375,3,-2.27769815259783,FALSE,FALSE,FALSE,2.3114284487394,4.58912660133723,FALSE,FALSE,FALSE,6.90055505007663,FALSE,FALSE,FALSE,17.5477237407715,0.256925466895693,823.333333333333
2017-06-18,2,1.5,4,4.6,3.875,0,1.5,3.33333333333333,2.8,2.25,4,-2.06236795476652,FALSE,FALSE,FALSE,2.12950628046837,4.19187423523488,FALSE,FALSE,FALSE,6.32138051570325,FALSE,FALSE,FALSE,17.5474003657874,0.0987379286291535,1259.75
2017-06-19,2,2,1.66666666666667,3.6,3.875,3,5,3.33333333333333,3.2,2.25,1,2.38095238095238,TRUE,TRUE,FALSE,8.73015873015873,6.34920634920635,TRUE,FALSE,FALSE,15.0793650793651,TRUE,TRUE,TRUE,18.2539682539683,0,113
2017-06-20,1,1.5,1.66666666666667,3,3.75,7,3.5,3.66666666666667,3,1.875,6,-4.32312199207292,FALSE,FALSE,FALSE,1.5884468202032,5.91156881227613,FALSE,FALSE,FALSE,7.50001563247931,FALSE,FALSE,FALSE,18.4879847672874,0.301110799139705,437.333333333333
2017-06-21,2,1.5,1.66666666666667,1.6,3.5,0,2,2,1.6,1,4,-1.45310730512689,FALSE,FALSE,FALSE,3.07504812995753,4.52815543508442,FALSE,FALSE,FALSE,7.60320356504195,FALSE,FALSE,FALSE,18.4236105526714,0.259850787203831,705.25
2017-06-22,2,2,1.66666666666667,1.8,2.875,4,3,2.66666666666667,1.6,1.375,0,,,,,,,,,,,,,,,,
2017-06-23,1,1.5,1.66666666666667,1.6,2.5,2,2,1.33333333333333,0.8,1,1,-5.38277511961723,FALSE,FALSE,FALSE,4.30622009569378,9.688995215311,TRUE,TRUE,FALSE,13.9952153110048,TRUE,TRUE,TRUE,20.933014354067,0.119617224880383,762
